clust_id,clust_rep,new_Kingdom,new_Phylum,new_Class,new_Order,new_Family,new_Genus,new_Species,problematic_tax
3460,EF455763.1.1872,Eukaryota,SAR,Stramenopiles,Ochrophyta,Ambiguous_taxa/Pelagophyceae,Ambiguous_taxa/uncultured eukaryote,Ambiguous_taxauncultured eukaryote Ambiguous_taxa/eukaryote(2),Disc.Fam_Ambiguous_taxa/Pelagophyceae(2)
3492,EU155991.1.1465,Archaea,Crenarchaeota,Bathyarchaeia,uncultured archaeon/Ambiguous_taxa,uncultured archaeon/Ambiguous_taxa,uncultured archaeon/Ambiguous_taxa,uncultured archaeonAmbiguous_taxa archaeon/Ambiguous_taxa(2),Disc.Ord_uncultured archaeon/Ambiguous_taxa(2)
3501,EU245320.1.1481,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales/Bacteroidales,E6aC02/SB-5,uncultured organism,uncultured organism organism(1),Disc.Ord_Sphingobacteriales/Bacteroidales(2)
3503,EU246197.1.1487,Bacteria,Armatimonadetes,uncultured,uncultured organism/uncultured Armatimonadetes bacterium,uncultured organism/uncultured Armatimonadetes bacterium,uncultured organism/uncultured Armatimonadetes bacterium,uncultured organismuncultured Armatimonadetes bacterium organism/bacterium(2),Disc.Ord_uncultured organism/uncultured Armatimonadetes bacterium(2)
3533,EU462366.1.1390,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae/Christensenellaceae,Ruminococcaceae UCG-011/Christensenellaceae R-7 group,Ruminococcaceae UCG-011Christensenellaceae R-7 group bacterium(1),Disc.Fam_Ruminococcaceae/Christensenellaceae(2)
358,AY923146.1.1555,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae/P5D1-392,Granulicatella/uncultured bacterium,Granulicatellauncultured bacterium ASCG05/unidentified/organism/adiacens/bacterium/Ambiguous_taxa(6),Disc.Fam_Carnobacteriaceae/P5D1-392(2)
3589,EU799464.1.1499,Bacteria,Proteobacteria,Gammaproteobacteria,SAR86 clade,Ambiguous_taxa/uncultured bacterium,Ambiguous_taxa/uncultured bacterium,Ambiguous_taxauncultured bacterium Ambiguous_taxa/bacterium(2),Disc.Fam_Ambiguous_taxa/uncultured bacterium(2)
3591,EU800017.1.1503,Bacteria,Proteobacteria,Gammaproteobacteria,OM182 clade,uncultured bacterium/Ambiguous_taxa/uncultured gamma proteobacterium,uncultured bacterium/Ambiguous_taxa/uncultured gamma proteobacterium,uncultured bacteriumAmbiguous_taxauncultured gamma proteobacterium bacterium/Ambiguous_taxa/proteobacterium(3),Disc.Fam_uncultured bacterium/Ambiguous_taxa/uncultured gamma proteobacterium(3)
3630,FJ479320.1.1512,Bacteria,Acidobacteria,Subgroup 6,uncultured bacterium/uncultured Acidobacteriales bacterium/uncultured Acidobacteria bacterium,uncultured bacterium/uncultured Acidobacteriales bacterium/uncultured Acidobacteria bacterium,uncultured bacterium/uncultured Acidobacteriales bacterium/uncultured Acidobacteria bacterium,uncultured bacteriumuncultured Acidobacteriales bacteriumuncultured Acidobacteria bacterium bacterium(1),Disc.Ord_uncultured bacterium/uncultured Acidobacteriales bacterium/uncultured Acidobacteria bacterium(3)
3692,FN820431.1.1352,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,ANME-2a-2b/Methanosarcinaceae,uncultured archaeon/uncultured/Ambiguous_taxa,uncultured archaeonunculturedAmbiguous_taxa archaeon/Ambiguous_taxa(2),Disc.Fam_ANME-2a-2b/Methanosarcinaceae(2)
3707,FPLK01001877.20.1488,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,metagenome/uncultured bacterium,metagenome/uncultured bacterium,metagenomeuncultured bacterium metagenome/bacterium(2),Disc.Fam_metagenome/uncultured bacterium(2)
3714,FPLM01003101.28.1487,Archaea,Crenarchaeota,Bathyarchaeia,Ambiguous_taxa/uncultured archaeon/uncultured crenarchaeote,Ambiguous_taxa/uncultured archaeon/uncultured crenarchaeote,Ambiguous_taxa/uncultured archaeon/uncultured crenarchaeote,Ambiguous_taxauncultured archaeonuncultured crenarchaeote Ambiguous_taxa/archaeon/crenarchaeote(3),Disc.Ord_Ambiguous_taxa/uncultured archaeon/uncultured crenarchaeote(3)
3723,FPLS01015982.11.1526,Bacteria,Proteobacteria,Gammaproteobacteria,CCD24,metagenome/uncultured bacterium,metagenome/uncultured bacterium,metagenomeuncultured bacterium metagenome/bacterium(2),Disc.Fam_metagenome/uncultured bacterium(2)
3726,FPLS01027725.10.1517,Bacteria,Acidobacteria,Subgroup 5,Ambiguous_taxa/uncultured Acidobacteria bacterium/uncultured bacterium,Ambiguous_taxa/uncultured Acidobacteria bacterium/uncultured bacterium,Ambiguous_taxa/uncultured Acidobacteria bacterium/uncultured bacterium,Ambiguous_taxauncultured Acidobacteria bacteriumuncultured bacterium Ambiguous_taxa/bacterium(2),Disc.Ord_Ambiguous_taxa/uncultured Acidobacteria bacterium/uncultured bacterium(3)
3734,FPLS01057749.14.1522,Bacteria,Actinobacteria,MB-A2-108,Ambiguous_taxa/uncultured bacterium,Ambiguous_taxa/uncultured bacterium,Ambiguous_taxa/uncultured bacterium,Ambiguous_taxauncultured bacterium Ambiguous_taxa/bacterium(2),Disc.Ord_Ambiguous_taxa/uncultured bacterium(2)
3735,FPLS01057993.10.1476,Bacteria,Proteobacteria,Alphaproteobacteria,uncultured,Ambiguous_taxa/uncultured bacterium,Ambiguous_taxa/uncultured bacterium,Ambiguous_taxauncultured bacterium Ambiguous_taxa/bacterium(2),Disc.Fam_Ambiguous_taxa/uncultured bacterium(2)
3746,FUFK010042713.94254.95696,Archaea,Euryarchaeota,Thermoplasmata,Marine Group II,metagenome/Ambiguous_taxa/uncultured archaeon,metagenome/Ambiguous_taxa/uncultured archaeon,metagenomeAmbiguous_taxauncultured archaeon metagenome/Ambiguous_taxa/archaeon(3),Disc.Fam_metagenome/Ambiguous_taxa/uncultured archaeon(3)
3752,GBSL01042304.84.1555,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,Ambiguous_taxa/Coleochaete orbicularis,Ambiguous_taxa/Coleochaete orbicularis,Ambiguous_taxaColeochaete orbicularis Ambiguous_taxa/orbicularis(2),Disc.Fam_Ambiguous_taxa/Coleochaete orbicularis(2)
3753,GEKW01011296.2009.3884,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,Anemone flaccida/Ambiguous_taxa,Anemone flaccida/Ambiguous_taxa,Anemone flaccidaAmbiguous_taxa flaccida/Ambiguous_taxa(2),Disc.Fam_Anemone flaccida/Ambiguous_taxa(2)
3761,GQ133602.1.1232,Bacteria,Cloacimonetes,Cloacimonadia,Cloacimonadales,Cloacimonadaceae/W27,Candidatus Cloacimonas/uncultured bacterium,Candidatus Cloacimonasuncultured bacterium bacterium(1),Disc.Fam_Cloacimonadaceae/W27(2)
3785,GQ351185.1.1446,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Ambiguous_taxa/Clade II/Clade I,uncultured bacterium/uncultured,uncultured bacteriumuncultured bacterium(1),Disc.Fam_Ambiguous_taxa/Clade II/Clade I(3)
3786,GQ354931.1.1488,Bacteria,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Sulfurovaceae/uncultured,Sulfurovum/uncultured Epsilonproteobacteria bacterium,Sulfurovumuncultured Epsilonproteobacteria bacterium bacterium(1),Disc.Fam_Sulfurovaceae/uncultured(2)
3789,GQ396942.1.1530,Bacteria,Acidobacteria,Subgroup 6,uncultured bacterium/uncultured Acidobacteria bacterium/Ambiguous_taxa,uncultured bacterium/uncultured Acidobacteria bacterium/Ambiguous_taxa,uncultured bacterium/uncultured Acidobacteria bacterium/Ambiguous_taxa,uncultured bacteriumuncultured Acidobacteria bacteriumAmbiguous_taxa bacterium/Ambiguous_taxa(2),Disc.Ord_uncultured bacterium/uncultured Acidobacteria bacterium/Ambiguous_taxa(3)
3807,GQ896917.1.1471,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae/Lachnospiraceae,Ruminococcus 1/Lachnospiraceae NC2004 group,Ruminococcus 1Lachnospiraceae NC2004 group bacterium(1),Disc.Fam_Ruminococcaceae/Lachnospiraceae(2)
3815,GU179744.1.1538,Bacteria,Atribacteria,JS1,uncultured candidate division JS1 bacterium/Ambiguous_taxa,uncultured candidate division JS1 bacterium/Ambiguous_taxa,uncultured candidate division JS1 bacterium/Ambiguous_taxa,uncultured candidate division JS1 bacteriumAmbiguous_taxa bacterium/Ambiguous_taxa(2),Disc.Ord_uncultured candidate division JS1 bacterium/Ambiguous_taxa(2)
3863,HM057781.1.1477,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,uncultured bacterium/Ambiguous_taxa,uncultured bacterium/Ambiguous_taxa,uncultured bacteriumAmbiguous_taxa bacterium/Ambiguous_taxa(2),Disc.Fam_uncultured bacterium/Ambiguous_taxa(2)
3884,HQ155998.1.1405,Bacteria,Firmicutes,Clostridia,MBA03,uncultured prokaryote/uncultured bacterium,uncultured prokaryote/uncultured bacterium,uncultured prokaryoteuncultured bacterium prokaryote/bacterium(2),Disc.Fam_uncultured prokaryote/uncultured bacterium(2)
3886,HQ203792.1.1452,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,Ambiguous_taxa/uncultured marine eukaryote,Ambiguous_taxa/uncultured marine eukaryote,Ambiguous_taxauncultured marine eukaryote Ambiguous_taxa/eukaryote(2),Disc.Fam_Ambiguous_taxa/uncultured marine eukaryote(2)
389,LN554884.2495408.2496950,Bacteria,Firmicutes,Bacilli,Bacillales/Lactobacillales,Staphylococcaceae/Aerococcaceae,Staphylococcus/Aerococcus,StaphylococcusAerococcus Ambiguous_taxa/saprophyticus/xylosus/bacterium/R78(5),Disc.Ord_Bacillales/Lactobacillales(2)
3898,HQ671787.1.1443,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,uncultured bacterium/uncultured marine eukaryote,uncultured bacterium/uncultured marine eukaryote,uncultured bacteriumuncultured marine eukaryote bacterium/eukaryote(2),Disc.Fam_uncultured bacterium/uncultured marine eukaryote(2)
3943,JF715354.1.916,Archaea,Euryarchaeota,Thermoplasmata,Marine Group III,Ambiguous_taxa/uncultured marine archaeon,Ambiguous_taxa/uncultured marine archaeon,Ambiguous_taxauncultured marine archaeon Ambiguous_taxa/archaeon(2),Disc.Fam_Ambiguous_taxa/uncultured marine archaeon(2)
4011,JN854159.82651.84140,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,Ambiguous_taxa/Pinus morrisonicola/Pinus bungeana,Ambiguous_taxa/Pinus morrisonicola/Pinus bungeana,Ambiguous_taxaPinus morrisonicolaPinus bungeana Ambiguous_taxa/morrisonicola/bungeana(3),Disc.Fam_Ambiguous_taxa/Pinus morrisonicola/Pinus bungeana(3)
4035,JQ084432.1.1505,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae/Ruminococcaceae,uncultured/Ruminococcus 1,unculturedRuminococcus 1 bacterium(1),Disc.Fam_Lachnospiraceae/Ruminococcaceae(2)
404,EU358677.1.1493,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Marinilabiliaceae/Dysgonomonadaceae,uncultured/Fermentimonas,unculturedFermentimonas bacterium(1),Disc.Fam_Marinilabiliaceae/Dysgonomonadaceae(2)
4058,JQ224759.1.1356,Archaea,Thaumarchaeota/Euryarchaeota,Nitrososphaeria/Thermoplasmata,Nitrosopumilales/Marine Group II,Nitrosopumilaceae/uncultured marine archaeon,Candidatus Nitrosopumilus/uncultured marine archaeon,Candidatus Nitrosopumilusuncultured marine archaeon archaeon(1),Disc.Phy_)Thaumarchaeota/Euryarchaeota(2)
4060,JQ258665.1.949,Archaea,Crenarchaeota,Bathyarchaeia,uncultured archaeon/Ambiguous_taxa,uncultured archaeon/Ambiguous_taxa,uncultured archaeon/Ambiguous_taxa,uncultured archaeonAmbiguous_taxa archaeon/Ambiguous_taxa(2),Disc.Ord_uncultured archaeon/Ambiguous_taxa(2)
4063,JQ315547.1.2240,Eukaryota,Archaeplastida,Chloroplastida,Chlorophyta,Sphaeropleales/Ambiguous_taxa/Chlorophyceae,Monoraphidium/Ambiguous_taxa/Rhombocystis,MonoraphidiumAmbiguous_taxaRhombocystis contortum/Ambiguous_taxa/complanata(3),Disc.Fam_Sphaeropleales/Ambiguous_taxa/Chlorophyceae(3)
4098,JQ800964.1.1478,Bacteria,Proteobacteria,Alphaproteobacteria,uncultured,uncultured bacterium/uncultured forest soil bacterium,uncultured bacterium/uncultured forest soil bacterium,uncultured bacteriumuncultured forest soil bacterium bacterium(1),Disc.Fam_uncultured bacterium/uncultured forest soil bacterium(2)
410,HM779747.1.1519,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales/Aeromonadales,Enterobacteriaceae/Aeromonadaceae,Plesiomonas/Aeromonas,PlesiomonasAeromonas bacterium/Ambiguous_taxa(2),Disc.Ord_Enterobacteriales/Aeromonadales(2)
4100,JQ817602.1.1423,Archaea,Asgardaeota/Ambiguous_taxa,Lokiarchaeia/Ambiguous_taxa,uncultured archaeon,uncultured archaeon,uncultured archaeon,uncultured archaeon archaeon(1),Disc.Phy_)Asgardaeota/Ambiguous_taxa(2)
4123,JX095232.1.1388,Bacteria,Firmicutes/Actinobacteria,Clostridia/Actinobacteria,Clostridiales/Micrococcales,Christensenellaceae/Dermatophilaceae/Ruminococcaceae,Christensenellaceae R-7 group/uncultured/Ruminococcaceae UCG-011,Christensenellaceae R-7 groupunculturedRuminococcaceae UCG-011 bacterium(1),Disc.Phy_)Firmicutes/Actinobacteria(2)
4214,KF758471.1.1250,Archaea,Crenarchaeota,Bathyarchaeia,uncultured methanogenic archaeon/uncultured archaeon,uncultured methanogenic archaeon/uncultured archaeon,uncultured methanogenic archaeon/uncultured archaeon,uncultured methanogenic archaeonuncultured archaeon archaeon(1),Disc.Ord_uncultured methanogenic archaeon/uncultured archaeon(2)
4231,KF900929.32589.34054,Archaea,Euryarchaeota,Thermoplasmata,Marine Group II,Ambiguous_taxa/uncultured euryarchaeote/uncultured archaeon,Ambiguous_taxa/uncultured euryarchaeote/uncultured archaeon,Ambiguous_taxauncultured euryarchaeoteuncultured archaeon Ambiguous_taxa/euryarchaeote/archaeon(3),Disc.Fam_Ambiguous_taxa/uncultured euryarchaeote/uncultured archaeon(3)
4235,KJ127962.1.1483,Bacteria,Nitrospirae,Thermodesulfovibrionia,uncultured,Ambiguous_taxa/uncultured bacterium,Ambiguous_taxa/uncultured bacterium,Ambiguous_taxauncultured bacterium Ambiguous_taxa/bacterium(2),Disc.Fam_Ambiguous_taxa/uncultured bacterium(2)
4247,KJ757998.1.1799,Eukaryota,SAR,Stramenopiles,Ochrophyta,Bacillariophyceae/Bacillariophytina/Ambiguous_taxa,Fragilariopsis/Bacillariophyceae/Ambiguous_taxa,FragilariopsisBacillariophyceaeAmbiguous_taxa eukaryote/Ambiguous_taxa(2),Disc.Fam_Bacillariophyceae/Bacillariophytina/Ambiguous_taxa(3)
4254,KJ797019.27276.28799,Bacteria,Firmicutes,Clostridia,MBA03,uncultured bacterium FC3/uncultured prokaryote,uncultured bacterium FC3/uncultured prokaryote,uncultured bacterium FC3uncultured prokaryote FC3/prokaryote(2),Disc.Fam_uncultured bacterium FC3/uncultured prokaryote(2)
4269,KM355232.1.1497,Bacteria,Firmicutes,Clostridia,M55-D21,uncultured Firmicutes bacterium/Ambiguous_taxa/uncultured prokaryote/uncultured bacterium,uncultured Firmicutes bacterium/Ambiguous_taxa/uncultured prokaryote/uncultured bacterium,uncultured Firmicutes bacteriumAmbiguous_taxauncultured prokaryoteuncultured bacterium bacterium/Ambiguous_taxa/prokaryote(3),Disc.Fam_uncultured Firmicutes bacterium/Ambiguous_taxa/uncultured prokaryote/uncultured bacterium(4)
427,DQ860040.1.1505,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales/Oceanospirillales,Moraxellaceae/Marinomonadaceae,Psychrobacter/Marinomonas,PsychrobacterMarinomonas bacterium/BSi20101/Ambiguous_taxa/pulmonis/faecalis/LB13(6),Disc.Ord_Pseudomonadales/Oceanospirillales(2)
4306,KR857624.1.1500,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Lentimicrobiaceae/E6aC02,uncultured bacterium,uncultured bacterium bacterium(1),Disc.Fam_Lentimicrobiaceae/E6aC02(2)
4323,KU221421.1.1466,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales/Pseudomonadales,Enterobacteriaceae/Pseudomonadaceae,Enterobacter/Pseudomonas,EnterobacterPseudomonas Ambiguous_taxa/2N01/bacterium(3),Disc.Ord_Enterobacteriales/Pseudomonadales(2)
4342,KX123546.1.1496,Bacteria,Patescibacteria,Parcubacteria,Candidatus Azambacteria,Candidatus Azambacteria bacterium GW2011_GWC2_43_27/Candidatus Azambacteria bacterium GW2011_GWF2_42_22/Candidatus Azambacteria bacterium GW2011_GWF1_41_10/uncultured Parcubacteria group bacterium,Candidatus Azambacteria bacterium GW2011_GWC2_43_27/Candidatus Azambacteria bacterium GW2011_GWF2_42_22/Candidatus Azambacteria bacterium GW2011_GWF1_41_10/uncultured Parcubacteria group bacterium,Candidatus Azambacteria bacterium GW2011_GWC2_43_27Candidatus Azambacteria bacterium GW2011_GWF2_42_22Candidatus Azambacteria bacterium GW2011_GWF1_41_10uncultured Parcubacteria group bacterium GW2011_GWC2_43_27/GW2011_GWF2_42_22/GW2011_GWF1_41_10/bacterium(4),Disc.Fam_Candidatus Azambacteria bacterium GW2011_GWC2_43_27/Candidatus Azambacteria bacterium GW2011_GWF2_42_22/Candidatus Azambacteria bacterium GW2011_GWF1_41_10/uncultured Parcubacteria group bacterium(4)
4348,KX427638.1.1442,Archaea,Euryarchaeota,Thermoplasmata,Marine Group II,uncultured archaeon/uncultured euryarchaeote/uncultured marine archaeon,uncultured archaeon/uncultured euryarchaeote/uncultured marine archaeon,uncultured archaeonuncultured euryarchaeoteuncultured marine archaeon archaeon/euryarchaeote(2),Disc.Fam_uncultured archaeon/uncultured euryarchaeote/uncultured marine archaeon(3)
4358,KX753153.1.1510,Bacteria,Acidobacteria,Subgroup 17,uncultured bacterium/uncultured Acidobacteria bacterium/uncultured Acidobacteriales bacterium,uncultured bacterium/uncultured Acidobacteria bacterium/uncultured Acidobacteriales bacterium,uncultured bacterium/uncultured Acidobacteria bacterium/uncultured Acidobacteriales bacterium,uncultured bacteriumuncultured Acidobacteria bacteriumuncultured Acidobacteriales bacterium bacterium(1),Disc.Ord_uncultured bacterium/uncultured Acidobacteria bacterium/uncultured Acidobacteriales bacterium(3)
4373,LC028878.1.1515,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae/Ruminococcaceae,Lachnoclostridium/Ruminococcus 1/Lachnospiraceae UCG-008,LachnoclostridiumRuminococcus 1Lachnospiraceae UCG-008 bacterium(1),Disc.Fam_Lachnospiraceae/Ruminococcaceae(2)
4380,LCRO01000003.63401.65632,Bacteria,Patescibacteria,Parcubacteria,Candidatus Adlerbacteria,Candidatus Adlerbacteria bacterium GW2011_GWA1_54_10/Candidatus Adlerbacteria bacterium GW2011_GWA2_54_12/Ambiguous_taxa/Candidatus Adlerbacteria bacterium GW2011_GWC1_50_9,Candidatus Adlerbacteria bacterium GW2011_GWA1_54_10/Candidatus Adlerbacteria bacterium GW2011_GWA2_54_12/Ambiguous_taxa/Candidatus Adlerbacteria bacterium GW2011_GWC1_50_9,Candidatus Adlerbacteria bacterium GW2011_GWA1_54_10Candidatus Adlerbacteria bacterium GW2011_GWA2_54_12Ambiguous_taxaCandidatus Adlerbacteria bacterium GW2011_GWC1_50_9 GW2011_GWA1_54_10/GW2011_GWA2_54_12/Ambiguous_taxa/GW2011_GWC1_50_9(4),Disc.Fam_Candidatus Adlerbacteria bacterium GW2011_GWA1_54_10/Candidatus Adlerbacteria bacterium GW2011_GWA2_54_12/Ambiguous_taxa/Candidatus Adlerbacteria bacterium GW2011_GWC1_50_9(4)
4382,LGHC01000081.2655.4122,Bacteria,Patescibacteria,Parcubacteria,32-520,Parcubacteria bacterium 32_520/Ambiguous_taxa/uncultured Microgenomates group bacterium,Parcubacteria bacterium 32_520/Ambiguous_taxa/uncultured Microgenomates group bacterium,Parcubacteria bacterium 32_520Ambiguous_taxauncultured Microgenomates group bacterium 32_520/Ambiguous_taxa/bacterium(3),Disc.Fam_Parcubacteria bacterium 32_520/Ambiguous_taxa/uncultured Microgenomates group bacterium(3)
4419,AACY020398456.2130.3630,Bacteria,Proteobacteria,Gammaproteobacteria,SAR86 clade,Ambiguous_taxa/uncultured bacterium,Ambiguous_taxa/uncultured bacterium,Ambiguous_taxauncultured bacterium Ambiguous_taxa/bacterium(2),Disc.Fam_Ambiguous_taxa/uncultured bacterium(2)
4421,AACY020563509.792.2305,Bacteria,Proteobacteria,Gammaproteobacteria,SAR86 clade,marine metagenome/uncultured marine bacterium,marine metagenome/uncultured marine bacterium,marine metagenomeuncultured marine bacterium metagenome/bacterium(2),Disc.Fam_marine metagenome/uncultured marine bacterium(2)
4428,AB001684.22293.23786,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,Ambiguous_taxa/Arachis hypogaea var. vulgaris,Ambiguous_taxa/Arachis hypogaea var. vulgaris,Ambiguous_taxaArachis hypogaea var. vulgaris Ambiguous_taxa/vulgaris(2),Disc.Fam_Ambiguous_taxa/Arachis hypogaea var. vulgaris(2)
4460,AB185761.1.1523,Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae/Ruminococcaceae,Christensenellaceae R-7 group/Ruminococcaceae UCG-011,Christensenellaceae R-7 groupRuminococcaceae UCG-011 bacterium(1),Disc.Fam_Christensenellaceae/Ruminococcaceae(2)
4463,AB193994.1.1472,Archaea,Thaumarchaeota,Marine Benthic Group A,uncultured archaeon/Ambiguous_taxa/uncultured crenarchaeote,uncultured archaeon/Ambiguous_taxa/uncultured crenarchaeote,uncultured archaeon/Ambiguous_taxa/uncultured crenarchaeote,uncultured archaeonAmbiguous_taxauncultured crenarchaeote archaeon/Ambiguous_taxa/crenarchaeote(3),Disc.Ord_uncultured archaeon/Ambiguous_taxa/uncultured crenarchaeote(3)
4517,AB494844.1.1521,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae/Lachnospiraceae,Ruminococcus 1/Agathobacter,Ruminococcus 1Agathobacter bacterium/Ambiguous_taxa(2),Disc.Fam_Ruminococcaceae/Lachnospiraceae(2)
4577,AB696384.1.1351,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,uncultured bacterium/Ambiguous_taxa,uncultured bacterium/Ambiguous_taxa,uncultured bacteriumAmbiguous_taxa bacterium/Ambiguous_taxa(2),Disc.Fam_uncultured bacterium/Ambiguous_taxa(2)
